,Date,Latitude,Longitude,Altitude,Ru,Rc,Rl
320,2008-10-28 09:00:00,30.0,-150.0,4030.0,3.5700000000000003,3.1900000000000004,3.01
321,2008-10-28 09:00:00,30.0,-150.0,6030.0,2.4,2.11,1.98
322,2008-10-28 09:00:00,30.0,-150.0,8030.0,1.74,1.58,1.44
323,2008-10-28 09:00:00,30.0,-150.0,10030.0,1.36,1.2399999999999998,1.08
324,2008-10-28 09:00:00,30.0,-120.0,30.0,6.72,6.56,6.51
325,2008-10-28 09:00:00,30.0,-120.0,2030.0,3.76,3.61,3.5999999999999996
326,2008-10-28 09:00:00,30.0,-120.0,4030.0,2.3899999999999997,2.26,2.13
327,2008-10-28 09:00:00,30.0,-120.0,6030.0,1.63,1.5399999999999998,1.52
328,2008-10-28 09:00:00,30.0,-120.0,8030.0,1.18,1.14,1.06
329,2008-10-28 09:00:00,30.0,-120.0,10030.0,0.8699999999999999,0.8099999999999998,0.79
330,2008-10-28 09:00:00,30.0,-90.0,30.0,4.9399999999999995,4.239999999999999,4.02
331,2008-10-28 09:00:00,30.0,-90.0,2030.0,2.8899999999999997,2.59,2.4299999999999997
332,2008-10-28 09:00:00,30.0,-90.0,4030.0,1.83,1.73,1.65
333,2008-10-28 09:00:00,30.0,-90.0,6030.0,1.31,1.19,1.11
334,2008-10-28 09:00:00,30.0,-90.0,8030.0,0.98,0.88,0.8
335,2008-10-28 09:00:00,30.0,-90.0,10030.0,0.76,0.69,0.6099999999999999
336,2008-10-28 09:00:00,30.0,-60.0,30.0,6.46,6.06,5.53
337,2008-10-28 09:00:00,30.0,-60.0,2030.0,3.34,3.1399999999999997,2.95
338,2008-10-28 09:00:00,30.0,-60.0,4030.0,1.98,1.92,1.9
339,2008-10-28 09:00:00,30.0,-60.0,6030.0,1.38,1.2799999999999998,1.24
340,2008-10-28 09:00:00,30.0,-60.0,8030.0,1.0,0.9,0.8699999999999999
341,2008-10-28 09:00:00,30.0,-60.0,10030.0,0.8699999999999999,0.7499999999999999,0.6699999999999999
342,2008-10-28 09:00:00,30.0,-30.0,30.0,10.96,10.55,9.49
343,2008-10-28 09:00:00,30.0,-30.0,2030.0,5.69,5.04,4.51
344,2008-10-28 09:00:00,30.0,-30.0,4030.0,3.21,2.73,2.62
345,2008-10-28 09:00:00,30.0,-30.0,6030.0,2.24,1.8000000000000005,1.71
346,2008-10-28 09:00:00,30.0,-30.0,8030.0,1.42,1.2999999999999998,1.23
347,2008-10-28 09:00:00,30.0,-30.0,10030.0,1.0499999999999998,0.9499999999999998,0.8899999999999999
348,2008-10-28 09:00:00,30.0,0.0,30.0,12.06,11.56,10.79
349,2008-10-28 09:00:00,30.0,0.0,2030.0,6.5,5.65,5.05
350,2008-10-28 09:00:00,30.0,0.0,4030.0,3.99,3.37,3.26
351,2008-10-28 09:00:00,30.0,0.0,6030.0,2.25,2.19,2.15
352,2008-10-28 09:00:00,30.0,0.0,8030.0,1.92,1.59,1.56
353,2008-10-28 09:00:00,30.0,0.0,10030.0,1.24,1.22,1.17
354,2008-10-28 09:00:00,30.0,30.0,30.0,12.36,11.67,10.49
355,2008-10-28 09:00:00,30.0,30.0,2030.0,6.89,6.09,5.42
356,2008-10-28 09:00:00,30.0,30.0,4030.0,4.38,3.69,3.49
357,2008-10-28 09:00:00,30.0,30.0,6030.0,2.91,2.49,2.36
358,2008-10-28 09:00:00,30.0,30.0,8030.0,1.88,1.7899999999999998,1.73
359,2008-10-28 09:00:00,30.0,30.0,10030.0,1.42,1.37,1.31
360,2008-10-28 09:00:00,30.0,60.0,30.0,13.01,12.53,11.24
361,2008-10-28 09:00:00,30.0,60.0,2030.0,7.33,6.67,5.92
362,2008-10-28 09:00:00,30.0,60.0,4030.0,4.59,4.14,3.72
363,2008-10-28 09:00:00,30.0,60.0,6030.0,3.17,2.84,2.61
364,2008-10-28 09:00:00,30.0,60.0,8030.0,2.33,2.04,1.96
365,2008-10-28 09:00:00,30.0,60.0,10030.0,1.58,1.5,1.47
366,2008-10-28 09:00:00,30.0,90.0,30.0,13.74,13.74,13.74
367,2008-10-28 09:00:00,30.0,90.0,2030.0,7.73,6.94,6.17
368,2008-10-28 09:00:00,30.0,90.0,4030.0,4.94,4.33,3.97
369,2008-10-28 09:00:00,30.0,90.0,6030.0,3.42,3.02,2.8200000000000003
370,2008-10-28 09:00:00,30.0,90.0,8030.0,2.45,2.17,2.04
371,2008-10-28 09:00:00,30.0,90.0,10030.0,1.91,1.71,1.57
372,2008-10-28 09:00:00,30.0,120.0,30.0,13.84,13.84,13.84
373,2008-10-28 09:00:00,30.0,120.0,2030.0,7.85,7.27,6.3100000000000005
374,2008-10-28 09:00:00,30.0,120.0,4030.0,5.02,4.52,3.9
375,2008-10-28 09:00:00,30.0,120.0,6030.0,3.47,3.1599999999999997,2.8499999999999996
376,2008-10-28 09:00:00,30.0,120.0,8030.0,2.48,2.31,2.22
377,2008-10-28 09:00:00,30.0,120.0,10030.0,1.92,1.76,1.67
378,2008-10-28 09:00:00,30.0,150.0,30.0,13.12,13.12,13.12
379,2008-10-28 09:00:00,30.0,150.0,2030.0,7.54,6.99,6.55
380,2008-10-28 09:00:00,30.0,150.0,4030.0,4.86,4.32,4.0
381,2008-10-28 09:00:00,30.0,150.0,6030.0,3.36,2.98,2.78
382,2008-10-28 09:00:00,30.0,150.0,8030.0,2.45,2.21,2.0700000000000003
383,2008-10-28 09:00:00,30.0,150.0,10030.0,1.86,1.68,1.56
384,2008-10-28 09:00:00,30.0,180.0,30.0,11.7,11.7,11.7
385,2008-10-28 09:00:00,30.0,180.0,2030.0,6.86,6.130000000000001,5.22
386,2008-10-28 09:00:00,30.0,180.0,4030.0,4.43,3.79,3.42
387,2008-10-28 09:00:00,30.0,180.0,6030.0,3.07,2.6399999999999997,2.45
388,2008-10-28 09:00:00,30.0,180.0,8030.0,2.23,1.96,1.84
389,2008-10-28 09:00:00,30.0,180.0,10030.0,1.69,1.49,1.4
390,2008-10-28 09:00:00,60.0,-180.0,30.0,1.67,1.5799999999999998,1.46
391,2008-10-28 09:00:00,60.0,-180.0,2030.0,0.8499999999999999,0.8199999999999998,0.81
392,2008-10-28 09:00:00,60.0,-180.0,4030.0,0.47,0.47,0.47
393,2008-10-28 09:00:00,60.0,-180.0,6030.0,0.26,0.26,0.26
394,2008-10-28 09:00:00,60.0,-180.0,8030.0,0.1499999999999999,0.1399999999999999,0.1199999999999998
395,2008-10-28 09:00:00,60.0,-180.0,10030.0,0.09,0.09,0.09
396,2008-10-28 09:00:00,60.0,-150.0,30.0,0.93,0.91,0.81
397,2008-10-28 09:00:00,60.0,-150.0,2030.0,0.4099999999999999,0.4099999999999999,0.4099999999999999
398,2008-10-28 09:00:00,60.0,-150.0,4030.0,0.1599999999999999,0.1599999999999999,0.1599999999999999
399,2008-10-28 09:00:00,60.0,-150.0,6030.0,0.05,0.05,0.05
400,2008-10-28 09:00:00,60.0,-150.0,8030.0,0.05,0.05,0.05
401,2008-10-28 09:00:00,60.0,-150.0,10030.0,0.04,0.04,0.04
402,2008-10-28 09:00:00,60.0,-120.0,30.0,0.28,0.28,0.28
403,2008-10-28 09:00:00,60.0,-120.0,2030.0,0.05,0.05,0.05
404,2008-10-28 09:00:00,60.0,-120.0,4030.0,0.02,0.02,0.02
405,2008-10-28 09:00:00,60.0,-120.0,6030.0,0.0,0.0,0.0
406,2008-10-28 09:00:00,60.0,-120.0,8030.0,0.0,0.0,0.0
407,2008-10-28 09:00:00,60.0,-120.0,10030.0,0.0,0.0,0.0
408,2008-10-28 09:00:00,60.0,-90.0,30.0,0.07,0.07,0.07
409,2008-10-28 09:00:00,60.0,-90.0,2030.0,0.04,0.04,0.04
410,2008-10-28 09:00:00,60.0,-90.0,4030.0,0.03,0.03,0.03
411,2008-10-28 09:00:00,60.0,-90.0,6030.0,0.03,0.03,0.03
412,2008-10-28 09:00:00,60.0,-90.0,8030.0,0.02,0.02,0.02
413,2008-10-28 09:00:00,60.0,-90.0,10030.0,0.02,0.02,0.02
414,2008-10-28 09:00:00,60.0,-60.0,30.0,0.3599999999999999,0.3599999999999999,0.3599999999999999
415,2008-10-28 09:00:00,60.0,-60.0,2030.0,0.1599999999999999,0.1599999999999999,0.1599999999999999
416,2008-10-28 09:00:00,60.0,-60.0,4030.0,0.06,0.06,0.06
417,2008-10-28 09:00:00,60.0,-60.0,6030.0,0.02,0.02,0.02
418,2008-10-28 09:00:00,60.0,-60.0,8030.0,0.0,0.0,0.0
419,2008-10-28 09:00:00,60.0,-60.0,10030.0,0.0,0.0,0.0
420,2008-10-28 09:00:00,60.0,-30.0,30.0,0.8599999999999999,0.6899999999999998,0.6199999999999999
421,2008-10-28 09:00:00,60.0,-30.0,2030.0,0.54,0.48,0.3499999999999998
422,2008-10-28 09:00:00,60.0,-30.0,4030.0,0.33,0.33,0.33
423,2008-10-28 09:00:00,60.0,-30.0,6030.0,0.1999999999999999,0.1899999999999999,0.1699999999999999
424,2008-10-28 09:00:00,60.0,-30.0,8030.0,0.1099999999999998,0.1099999999999998,0.1099999999999998
425,2008-10-28 09:00:00,60.0,-30.0,10030.0,0.04,0.04,0.04
426,2008-10-28 09:00:00,60.0,0.0,30.0,1.21,1.1,1.08
427,2008-10-28 09:00:00,60.0,0.0,2030.0,0.66,0.5700000000000001,0.5
428,2008-10-28 09:00:00,60.0,0.0,4030.0,0.5599999999999999,0.4599999999999999,0.32
429,2008-10-28 09:00:00,60.0,0.0,6030.0,0.4199999999999999,0.3599999999999999,0.27
430,2008-10-28 09:00:00,60.0,0.0,8030.0,0.3,0.3,0.3
431,2008-10-28 09:00:00,60.0,0.0,10030.0,0.2299999999999999,0.21,0.1999999999999999
432,2008-10-28 09:00:00,60.0,30.0,30.0,1.42,1.3099999999999998,1.26
433,2008-10-28 09:00:00,60.0,30.0,2030.0,0.8899999999999999,0.7299999999999999,0.6799999999999999
434,2008-10-28 09:00:00,60.0,30.0,4030.0,0.6299999999999999,0.5099999999999999,0.4599999999999999
435,2008-10-28 09:00:00,60.0,30.0,6030.0,0.48,0.36,0.28
436,2008-10-28 09:00:00,60.0,30.0,8030.0,0.4399999999999999,0.35,0.27
437,2008-10-28 09:00:00,60.0,30.0,10030.0,0.33,0.2900000000000001,0.25
438,2008-10-28 09:00:00,60.0,60.0,30.0,1.48,1.44,1.36
439,2008-10-28 09:00:00,60.0,60.0,2030.0,0.94,0.8799999999999999,0.8599999999999999
440,2008-10-28 09:00:00,60.0,60.0,4030.0,0.7,0.59,0.52
441,2008-10-28 09:00:00,60.0,60.0,6030.0,0.52,0.45,0.3799999999999999
442,2008-10-28 09:00:00,60.0,60.0,8030.0,0.4599999999999999,0.3199999999999999,0.25
443,2008-10-28 09:00:00,60.0,60.0,10030.0,0.3699999999999999,0.2499999999999999,0.1899999999999999
444,2008-10-28 09:00:00,60.0,90.0,30.0,1.56,1.46,1.42
445,2008-10-28 09:00:00,60.0,90.0,2030.0,1.08,0.99,0.93
446,2008-10-28 09:00:00,60.0,90.0,4030.0,0.75,0.72,0.6399999999999999
447,2008-10-28 09:00:00,60.0,90.0,6030.0,0.5599999999999999,0.4499999999999999,0.3999999999999999
448,2008-10-28 09:00:00,60.0,90.0,8030.0,0.4499999999999999,0.36,0.3
449,2008-10-28 09:00:00,60.0,90.0,10030.0,0.3699999999999999,0.2399999999999998,0.2099999999999999
450,2008-10-28 09:00:00,60.0,120.0,30.0,1.75,1.64,1.57
451,2008-10-28 09:00:00,60.0,120.0,2030.0,1.12,1.04,0.97
452,2008-10-28 09:00:00,60.0,120.0,4030.0,0.76,0.73,0.6699999999999999
453,2008-10-28 09:00:00,60.0,120.0,6030.0,0.54,0.51,0.47
454,2008-10-28 09:00:00,60.0,120.0,8030.0,0.33,0.31,0.28
455,2008-10-28 09:00:00,60.0,120.0,10030.0,0.24,0.21,0.1799999999999999
456,2008-10-28 09:00:00,60.0,150.0,30.0,1.96,1.85,1.75
457,2008-10-28 09:00:00,60.0,150.0,2030.0,1.1,1.02,0.95
458,2008-10-28 09:00:00,60.0,150.0,4030.0,0.6699999999999999,0.6599999999999999,0.6499999999999999
459,2008-10-28 09:00:00,60.0,150.0,6030.0,0.4499999999999999,0.4299999999999999,0.3799999999999999
460,2008-10-28 09:00:00,60.0,150.0,8030.0,0.3,0.27,0.24
461,2008-10-28 09:00:00,60.0,150.0,10030.0,0.2099999999999999,0.1899999999999999,0.1799999999999999
462,2008-10-28 09:00:00,60.0,180.0,30.0,1.67,1.5799999999999998,1.46
463,2008-10-28 09:00:00,60.0,180.0,2030.0,0.8499999999999999,0.8199999999999998,0.81
464,2008-10-28 09:00:00,60.0,180.0,4030.0,0.47,0.47,0.47
465,2008-10-28 09:00:00,60.0,180.0,6030.0,0.26,0.26,0.26
466,2008-10-28 09:00:00,60.0,180.0,8030.0,0.1499999999999999,0.1399999999999999,0.1199999999999998
467,2008-10-28 09:00:00,60.0,180.0,10030.0,0.09,0.09,0.09
468,2008-10-28 09:00:00,90.0,-180.0,30.0,0.0,0.0,0.0
469,2008-10-28 09:00:00,90.0,-180.0,2030.0,0.0,0.0,0.0
470,2008-10-28 09:00:00,90.0,-180.0,4030.0,0.0,0.0,0.0
471,2008-10-28 09:00:00,90.0,-180.0,6030.0,0.0,0.0,0.0
472,2008-10-28 09:00:00,90.0,-180.0,8030.0,0.0,0.0,0.0
473,2008-10-28 09:00:00,90.0,-180.0,10030.0,0.0,0.0,0.0
474,2008-10-28 09:00:00,90.0,-150.0,30.0,0.0,0.0,0.0
475,2008-10-28 09:00:00,90.0,-150.0,2030.0,0.0,0.0,0.0
476,2008-10-28 09:00:00,90.0,-150.0,4030.0,0.0,0.0,0.0
477,2008-10-28 09:00:00,90.0,-150.0,6030.0,0.0,0.0,0.0
478,2008-10-28 09:00:00,90.0,-150.0,8030.0,0.0,0.0,0.0
479,2008-10-28 09:00:00,90.0,-150.0,10030.0,0.0,0.0,0.0
480,2008-10-28 09:00:00,90.0,-120.0,30.0,0.0,0.0,0.0
481,2008-10-28 09:00:00,90.0,-120.0,2030.0,0.0,0.0,0.0
482,2008-10-28 09:00:00,90.0,-120.0,4030.0,0.0,0.0,0.0
483,2008-10-28 09:00:00,90.0,-120.0,6030.0,0.0,0.0,0.0
484,2008-10-28 09:00:00,90.0,-120.0,8030.0,0.0,0.0,0.0
485,2008-10-28 09:00:00,90.0,-120.0,10030.0,0.0,0.0,0.0
486,2008-10-28 09:00:00,90.0,-90.0,30.0,0.0,0.0,0.0
487,2008-10-28 09:00:00,90.0,-90.0,2030.0,0.0,0.0,0.0
488,2008-10-28 09:00:00,90.0,-90.0,4030.0,0.0,0.0,0.0
489,2008-10-28 09:00:00,90.0,-90.0,6030.0,0.0,0.0,0.0
490,2008-10-28 09:00:00,90.0,-90.0,8030.0,0.0,0.0,0.0
491,2008-10-28 09:00:00,90.0,-90.0,10030.0,0.0,0.0,0.0
492,2008-10-28 09:00:00,90.0,-60.0,30.0,0.0,0.0,0.0
493,2008-10-28 09:00:00,90.0,-60.0,2030.0,0.0,0.0,0.0
494,2008-10-28 09:00:00,90.0,-60.0,4030.0,0.0,0.0,0.0
495,2008-10-28 09:00:00,90.0,-60.0,6030.0,0.0,0.0,0.0
496,2008-10-28 09:00:00,90.0,-60.0,8030.0,0.0,0.0,0.0
497,2008-10-28 09:00:00,90.0,-60.0,10030.0,0.0,0.0,0.0
498,2008-10-28 09:00:00,90.0,-30.0,30.0,0.0,0.0,0.0
499,2008-10-28 09:00:00,90.0,-30.0,2030.0,0.0,0.0,0.0
500,2008-10-28 09:00:00,90.0,-30.0,4030.0,0.0,0.0,0.0
501,2008-10-28 09:00:00,90.0,-30.0,6030.0,0.0,0.0,0.0
502,2008-10-28 09:00:00,90.0,-30.0,8030.0,0.0,0.0,0.0
503,2008-10-28 09:00:00,90.0,-30.0,10030.0,0.0,0.0,0.0
504,2008-10-28 09:00:00,90.0,0.0,30.0,0.0,0.0,0.0
505,2008-10-28 09:00:00,90.0,0.0,2030.0,0.0,0.0,0.0
506,2008-10-28 09:00:00,90.0,0.0,4030.0,0.0,0.0,0.0
507,2008-10-28 09:00:00,90.0,0.0,6030.0,0.0,0.0,0.0
508,2008-10-28 09:00:00,90.0,0.0,8030.0,0.0,0.0,0.0
509,2008-10-28 09:00:00,90.0,0.0,10030.0,0.0,0.0,0.0
510,2008-10-28 09:00:00,90.0,30.0,30.0,0.0,0.0,0.0
511,2008-10-28 09:00:00,90.0,30.0,2030.0,0.0,0.0,0.0
512,2008-10-28 09:00:00,90.0,30.0,4030.0,0.0,0.0,0.0
513,2008-10-28 09:00:00,90.0,30.0,6030.0,0.0,0.0,0.0
514,2008-10-28 09:00:00,90.0,30.0,8030.0,0.0,0.0,0.0
515,2008-10-28 09:00:00,90.0,30.0,10030.0,0.0,0.0,0.0
516,2008-10-28 09:00:00,90.0,60.0,30.0,0.0,0.0,0.0
517,2008-10-28 09:00:00,90.0,60.0,2030.0,0.0,0.0,0.0
518,2008-10-28 09:00:00,90.0,60.0,4030.0,0.0,0.0,0.0
519,2008-10-28 09:00:00,90.0,60.0,6030.0,0.0,0.0,0.0
520,2008-10-28 09:00:00,90.0,60.0,8030.0,0.0,0.0,0.0
521,2008-10-28 09:00:00,90.0,60.0,10030.0,0.0,0.0,0.0
522,2008-10-28 09:00:00,90.0,90.0,30.0,0.0,0.0,0.0
523,2008-10-28 09:00:00,90.0,90.0,2030.0,0.0,0.0,0.0
524,2008-10-28 09:00:00,90.0,90.0,4030.0,0.0,0.0,0.0
525,2008-10-28 09:00:00,90.0,90.0,6030.0,0.0,0.0,0.0
526,2008-10-28 09:00:00,90.0,90.0,8030.0,0.0,0.0,0.0
527,2008-10-28 09:00:00,90.0,90.0,10030.0,0.0,0.0,0.0
528,2008-10-28 09:00:00,90.0,120.0,30.0,0.0,0.0,0.0
529,2008-10-28 09:00:00,90.0,120.0,2030.0,0.0,0.0,0.0
530,2008-10-28 09:00:00,90.0,120.0,4030.0,0.0,0.0,0.0
531,2008-10-28 09:00:00,90.0,120.0,6030.0,0.0,0.0,0.0
532,2008-10-28 09:00:00,90.0,120.0,8030.0,0.0,0.0,0.0
533,2008-10-28 09:00:00,90.0,120.0,10030.0,0.0,0.0,0.0
534,2008-10-28 09:00:00,90.0,150.0,30.0,0.0,0.0,0.0
535,2008-10-28 09:00:00,90.0,150.0,2030.0,0.0,0.0,0.0
536,2008-10-28 09:00:00,90.0,150.0,4030.0,0.0,0.0,0.0
537,2008-10-28 09:00:00,90.0,150.0,6030.0,0.0,0.0,0.0
538,2008-10-28 09:00:00,90.0,150.0,8030.0,0.0,0.0,0.0
539,2008-10-28 09:00:00,90.0,150.0,10030.0,0.0,0.0,0.0
540,2008-10-28 09:00:00,90.0,180.0,30.0,0.0,0.0,0.0
541,2008-10-28 09:00:00,90.0,180.0,2030.0,0.0,0.0,0.0
542,2008-10-28 09:00:00,90.0,180.0,4030.0,0.0,0.0,0.0
543,2008-10-28 09:00:00,90.0,180.0,6030.0,0.0,0.0,0.0
544,2008-10-28 09:00:00,90.0,180.0,8030.0,0.0,0.0,0.0
545,2008-10-28 09:00:00,90.0,180.0,10030.0,0.0,0.0,0.0
